0x17c5 : 0001 0111 1100 0101 = asrs r5, r0, #0x1f
0x17c6 : 0001 0111 1100 0110 = asrs r6, r0, #0x1f
0x17c7 : 0001 0111 1100 0111 = asrs r7, r0, #0x1f
0x17c8 : 0001 0111 1100 1000 = asrs r0, r1, #0x1f
0x17c9 : 0001 0111 1100 1001 = asrs r1, r1, #0x1f
0x17ca : 0001 0111 1100 1010 = asrs r2, r1, #0x1f
0x17cb : 0001 0111 1100 1011 = asrs r3, r1, #0x1f
0x17cc : 0001 0111 1100 1100 = asrs r4, r1, #0x1f
0x17cd : 0001 0111 1100 1101 = asrs r5, r1, #0x1f
0x17ce : 0001 0111 1100 1110 = asrs r6, r1, #0x1f
0x17cf : 0001 0111 1100 1111 = asrs r7, r1, #0x1f
0x17d0 : 0001 0111 1101 0000 = asrs r0, r2, #0x1f
0x17d1 : 0001 0111 1101 0001 = asrs r1, r2, #0x1f
0x17d2 : 0001 0111 1101 0010 = asrs r2, r2, #0x1f
0x17d3 : 0001 0111 1101 0011 = asrs r3, r2, #0x1f
0x17d4 : 0001 0111 1101 0100 = asrs r4, r2, #0x1f
0x17d5 : 0001 0111 1101 0101 = asrs r5, r2, #0x1f
0x17d6 : 0001 0111 1101 0110 = asrs r6, r2, #0x1f
0x17d7 : 0001 0111 1101 0111 = asrs r7, r2, #0x1f
0x17d8 : 0001 0111 1101 1000 = asrs r0, r3, #0x1f
0x17d9 : 0001 0111 1101 1001 = asrs r1, r3, #0x1f
0x17da : 0001 0111 1101 1010 = asrs r2, r3, #0x1f
0x17db : 0001 0111 1101 1011 = asrs r3, r3, #0x1f
0x17dc : 0001 0111 1101 1100 = asrs r4, r3, #0x1f
0x17dd : 0001 0111 1101 1101 = asrs r5, r3, #0x1f
0x17de : 0001 0111 1101 1110 = asrs r6, r3, #0x1f
0x17df : 0001 0111 1101 1111 = asrs r7, r3, #0x1f
0x17e0 : 0001 0111 1110 0000 = asrs r0, r4, #0x1f
0x17e1 : 0001 0111 1110 0001 = asrs r1, r4, #0x1f
0x17e2 : 0001 0111 1110 0010 = asrs r2, r4, #0x1f
0x17e3 : 0001 0111 1110 0011 = asrs r3, r4, #0x1f
0x17e4 : 0001 0111 1110 0100 = asrs r4, r4, #0x1f
0x17e5 : 0001 0111 1110 0101 = asrs r5, r4, #0x1f
0x17e6 : 0001 0111 1110 0110 = asrs r6, r4, #0x1f
0x17e7 : 0001 0111 1110 0111 = asrs r7, r4, #0x1f
0x17e8 : 0001 0111 1110 1000 = asrs r0, r5, #0x1f
0x17e9 : 0001 0111 1110 1001 = asrs r1, r5, #0x1f
0x17ea : 0001 0111 1110 1010 = asrs r2, r5, #0x1f
0x17eb : 0001 0111 1110 1011 = asrs r3, r5, #0x1f
0x17ec : 0001 0111 1110 1100 = asrs r4, r5, #0x1f
0x17ed : 0001 0111 1110 1101 = asrs r5, r5, #0x1f
0x17ee : 0001 0111 1110 1110 = asrs r6, r5, #0x1f
0x17ef : 0001 0111 1110 1111 = asrs r7, r5, #0x1f
0x17f0 : 0001 0111 1111 0000 = asrs r0, r6, #0x1f
0x17f1 : 0001 0111 1111 0001 = asrs r1, r6, #0x1f
0x17f2 : 0001 0111 1111 0010 = asrs r2, r6, #0x1f
0x17f3 : 0001 0111 1111 0011 = asrs r3, r6, #0x1f
0x17f4 : 0001 0111 1111 0100 = asrs r4, r6, #0x1f
0x17f5 : 0001 0111 1111 0101 = asrs r5, r6, #0x1f
0x17f6 : 0001 0111 1111 0110 = asrs r6, r6, #0x1f
0x17f7 : 0001 0111 1111 0111 = asrs r7, r6, #0x1f
0x17f8 : 0001 0111 1111 1000 = asrs r0, r7, #0x1f
0x17f9 : 0001 0111 1111 1001 = asrs r1, r7, #0x1f
0x17fa : 0001 0111 1111 1010 = asrs r2, r7, #0x1f
0x17fb : 0001 0111 1111 1011 = asrs r3, r7, #0x1f
0x17fc : 0001 0111 1111 1100 = asrs r4, r7, #0x1f
0x17fd : 0001 0111 1111 1101 = asrs r5, r7, #0x1f
0x17fe : 0001 0111 1111 1110 = asrs r6, r7, #0x1f
0x17ff : 0001 0111 1111 1111 = asrs r7, r7, #0x1f
0x1800 : 0001 1000 0000 0000 = adds r0, r0, r0
0x1801 : 0001 1000 0000 0001 = adds r1, r0, r0
0x1802 : 0001 1000 0000 0010 = adds r2, r0, r0
0x1803 : 0001 1000 0000 0011 = adds r3, r0, r0
0x1804 : 0001 1000 0000 0100 = adds r4, r0, r0
0x1805 : 0001 1000 0000 0101 = adds r5, r0, r0
0x1806 : 0001 1000 0000 0110 = adds r6, r0, r0
0x1807 : 0001 1000 0000 0111 = adds r7, r0, r0
0x1808 : 0001 1000 0000 1000 = adds r0, r1, r0
0x1809 : 0001 1000 0000 1001 = adds r1, r1, r0
0x180a : 0001 1000 0000 1010 = adds r2, r1, r0
0x180b : 0001 1000 0000 1011 = adds r3, r1, r0
0x180c : 0001 1000 0000 1100 = adds r4, r1, r0
0x180d : 0001 1000 0000 1101 = adds r5, r1, r0
0x180e : 0001 1000 0000 1110 = adds r6, r1, r0
0x180f : 0001 1000 0000 1111 = adds r7, r1, r0
0x1810 : 0001 1000 0001 0000 = adds r0, r2, r0
0x1811 : 0001 1000 0001 0001 = adds r1, r2, r0
0x1812 : 0001 1000 0001 0010 = adds r2, r2, r0
0x1813 : 0001 1000 0001 0011 = adds r3, r2, r0
0x1814 : 0001 1000 0001 0100 = adds r4, r2, r0
0x1815 : 0001 1000 0001 0101 = adds r5, r2, r0
0x1816 : 0001 1000 0001 0110 = adds r6, r2, r0
0x1817 : 0001 1000 0001 0111 = adds r7, r2, r0
0x1818 : 0001 1000 0001 1000 = adds r0, r3, r0
0x1819 : 0001 1000 0001 1001 = adds r1, r3, r0
0x181a : 0001 1000 0001 1010 = adds r2, r3, r0
0x181b : 0001 1000 0001 1011 = adds r3, r3, r0
0x181c : 0001 1000 0001 1100 = adds r4, r3, r0
0x181d : 0001 1000 0001 1101 = adds r5, r3, r0
0x181e : 0001 1000 0001 1110 = adds r6, r3, r0
0x181f : 0001 1000 0001 1111 = adds r7, r3, r0
0x1820 : 0001 1000 0010 0000 = adds r0, r4, r0
0x1821 : 0001 1000 0010 0001 = adds r1, r4, r0
0x1822 : 0001 1000 0010 0010 = adds r2, r4, r0
0x1823 : 0001 1000 0010 0011 = adds r3, r4, r0
0x1824 : 0001 1000 0010 0100 = adds r4, r4, r0
0x1825 : 0001 1000 0010 0101 = adds r5, r4, r0
0x1826 : 0001 1000 0010 0110 = adds r6, r4, r0
0x1827 : 0001 1000 0010 0111 = adds r7, r4, r0
0x1828 : 0001 1000 0010 1000 = adds r0, r5, r0
0x1829 : 0001 1000 0010 1001 = adds r1, r5, r0
0x182a : 0001 1000 0010 1010 = adds r2, r5, r0
0x182b : 0001 1000 0010 1011 = adds r3, r5, r0
0x182c : 0001 1000 0010 1100 = adds r4, r5, r0
0x182d : 0001 1000 0010 1101 = adds r5, r5, r0
0x182e : 0001 1000 0010 1110 = adds r6, r5, r0
0x182f : 0001 1000 0010 1111 = adds r7, r5, r0
0x1830 : 0001 1000 0011 0000 = adds r0, r6, r0
0x1831 : 0001 1000 0011 0001 = adds r1, r6, r0
0x1832 : 0001 1000 0011 0010 = adds r2, r6, r0
0x1833 : 0001 1000 0011 0011 = adds r3, r6, r0
0x1834 : 0001 1000 0011 0100 = adds r4, r6, r0
0x1835 : 0001 1000 0011 0101 = adds r5, r6, r0
0x1836 : 0001 1000 0011 0110 = adds r6, r6, r0
0x1837 : 0001 1000 0011 0111 = adds r7, r6, r0
0x1838 : 0001 1000 0011 1000 = adds r0, r7, r0
0x1839 : 0001 1000 0011 1001 = adds r1, r7, r0
0x183a : 0001 1000 0011 1010 = adds r2, r7, r0
0x183b : 0001 1000 0011 1011 = adds r3, r7, r0
0x183c : 0001 1000 0011 1100 = adds r4, r7, r0
0x183d : 0001 1000 0011 1101 = adds r5, r7, r0
0x183e : 0001 1000 0011 1110 = adds r6, r7, r0
0x183f : 0001 1000 0011 1111 = adds r7, r7, r0
0x1840 : 0001 1000 0100 0000 = adds r0, r0, r1
0x1841 : 0001 1000 0100 0001 = adds r1, r0, r1
0x1842 : 0001 1000 0100 0010 = adds r2, r0, r1
0x1843 : 0001 1000 0100 0011 = adds r3, r0, r1
0x1844 : 0001 1000 0100 0100 = adds r4, r0, r1
0x1845 : 0001 1000 0100 0101 = adds r5, r0, r1
0x1846 : 0001 1000 0100 0110 = adds r6, r0, r1
0x1847 : 0001 1000 0100 0111 = adds r7, r0, r1
0x1848 : 0001 1000 0100 1000 = adds r0, r1, r1
0x1849 : 0001 1000 0100 1001 = adds r1, r1, r1
0x184a : 0001 1000 0100 1010 = adds r2, r1, r1
0x184b : 0001 1000 0100 1011 = adds r3, r1, r1
0x184c : 0001 1000 0100 1100 = adds r4, r1, r1
0x184d : 0001 1000 0100 1101 = adds r5, r1, r1
0x184e : 0001 1000 0100 1110 = adds r6, r1, r1
0x184f : 0001 1000 0100 1111 = adds r7, r1, r1
0x1850 : 0001 1000 0101 0000 = adds r0, r2, r1
0x1851 : 0001 1000 0101 0001 = adds r1, r2, r1
0x1852 : 0001 1000 0101 0010 = adds r2, r2, r1
0x1853 : 0001 1000 0101 0011 = adds r3, r2, r1
0x1854 : 0001 1000 0101 0100 = adds r4, r2, r1
0x1855 : 0001 1000 0101 0101 = adds r5, r2, r1
0x1856 : 0001 1000 0101 0110 = adds r6, r2, r1
0x1857 : 0001 1000 0101 0111 = adds r7, r2, r1
0x1858 : 0001 1000 0101 1000 = adds r0, r3, r1
0x1859 : 0001 1000 0101 1001 = adds r1, r3, r1
0x185a : 0001 1000 0101 1010 = adds r2, r3, r1
0x185b : 0001 1000 0101 1011 = adds r3, r3, r1
0x185c : 0001 1000 0101 1100 = adds r4, r3, r1
0x185d : 0001 1000 0101 1101 = adds r5, r3, r1
0x185e : 0001 1000 0101 1110 = adds r6, r3, r1
0x185f : 0001 1000 0101 1111 = adds r7, r3, r1
0x1860 : 0001 1000 0110 0000 = adds r0, r4, r1
0x1861 : 0001 1000 0110 0001 = adds r1, r4, r1
0x1862 : 0001 1000 0110 0010 = adds r2, r4, r1
0x1863 : 0001 1000 0110 0011 = adds r3, r4, r1
0x1864 : 0001 1000 0110 0100 = adds r4, r4, r1
0x1865 : 0001 1000 0110 0101 = adds r5, r4, r1
0x1866 : 0001 1000 0110 0110 = adds r6, r4, r1
0x1867 : 0001 1000 0110 0111 = adds r7, r4, r1
0x1868 : 0001 1000 0110 1000 = adds r0, r5, r1
0x1869 : 0001 1000 0110 1001 = adds r1, r5, r1
0x186a : 0001 1000 0110 1010 = adds r2, r5, r1
0x186b : 0001 1000 0110 1011 = adds r3, r5, r1
0x186c : 0001 1000 0110 1100 = adds r4, r5, r1
0x186d : 0001 1000 0110 1101 = adds r5, r5, r1
0x186e : 0001 1000 0110 1110 = adds r6, r5, r1
0x186f : 0001 1000 0110 1111 = adds r7, r5, r1
0x1870 : 0001 1000 0111 0000 = adds r0, r6, r1
0x1871 : 0001 1000 0111 0001 = adds r1, r6, r1
0x1872 : 0001 1000 0111 0010 = adds r2, r6, r1
0x1873 : 0001 1000 0111 0011 = adds r3, r6, r1
0x1874 : 0001 1000 0111 0100 = adds r4, r6, r1
0x1875 : 0001 1000 0111 0101 = adds r5, r6, r1
0x1876 : 0001 1000 0111 0110 = adds r6, r6, r1
0x1877 : 0001 1000 0111 0111 = adds r7, r6, r1
0x1878 : 0001 1000 0111 1000 = adds r0, r7, r1
0x1879 : 0001 1000 0111 1001 = adds r1, r7, r1
0x187a : 0001 1000 0111 1010 = adds r2, r7, r1
0x187b : 0001 1000 0111 1011 = adds r3, r7, r1
0x187c : 0001 1000 0111 1100 = adds r4, r7, r1
0x187d : 0001 1000 0111 1101 = adds r5, r7, r1
0x187e : 0001 1000 0111 1110 = adds r6, r7, r1
0x187f : 0001 1000 0111 1111 = adds r7, r7, r1
0x1880 : 0001 1000 1000 0000 = adds r0, r0, r2
0x1881 : 0001 1000 1000 0001 = adds r1, r0, r2
0x1882 : 0001 1000 1000 0010 = adds r2, r0, r2
0x1883 : 0001 1000 1000 0011 = adds r3, r0, r2
0x1884 : 0001 1000 1000 0100 = adds r4, r0, r2
0x1885 : 0001 1000 1000 0101 = adds r5, r0, r2
0x1886 : 0001 1000 1000 0110 = adds r6, r0, r2
0x1887 : 0001 1000 1000 0111 = adds r7, r0, r2
0x1888 : 0001 1000 1000 1000 = adds r0, r1, r2
0x1889 : 0001 1000 1000 1001 = adds r1, r1, r2
0x188a : 0001 1000 1000 1010 = adds r2, r1, r2
0x188b : 0001 1000 1000 1011 = adds r3, r1, r2
0x188c : 0001 1000 1000 1100 = adds r4, r1, r2
0x188d : 0001 1000 1000 1101 = adds r5, r1, r2
0x188e : 0001 1000 1000 1110 = adds r6, r1, r2
0x188f : 0001 1000 1000 1111 = adds r7, r1, r2
0x1890 : 0001 1000 1001 0000 = adds r0, r2, r2
0x1891 : 0001 1000 1001 0001 = adds r1, r2, r2
0x1892 : 0001 1000 1001 0010 = adds r2, r2, r2
0x1893 : 0001 1000 1001 0011 = adds r3, r2, r2
0x1894 : 0001 1000 1001 0100 = adds r4, r2, r2
0x1895 : 0001 1000 1001 0101 = adds r5, r2, r2
0x1896 : 0001 1000 1001 0110 = adds r6, r2, r2
0x1897 : 0001 1000 1001 0111 = adds r7, r2, r2
0x1898 : 0001 1000 1001 1000 = adds r0, r3, r2
0x1899 : 0001 1000 1001 1001 = adds r1, r3, r2
0x189a : 0001 1000 1001 1010 = adds r2, r3, r2
0x189b : 0001 1000 1001 1011 = adds r3, r3, r2
0x189c : 0001 1000 1001 1100 = adds r4, r3, r2
0x189d : 0001 1000 1001 1101 = adds r5, r3, r2
0x189e : 0001 1000 1001 1110 = adds r6, r3, r2
0x189f : 0001 1000 1001 1111 = adds r7, r3, r2
0x18a0 : 0001 1000 1010 0000 = adds r0, r4, r2
0x18a1 : 0001 1000 1010 0001 = adds r1, r4, r2
0x18a2 : 0001 1000 1010 0010 = adds r2, r4, r2
0x18a3 : 0001 1000 1010 0011 = adds r3, r4, r2
0x18a4 : 0001 1000 1010 0100 = adds r4, r4, r2
0x18a5 : 0001 1000 1010 0101 = adds r5, r4, r2
0x18a6 : 0001 1000 1010 0110 = adds r6, r4, r2
0x18a7 : 0001 1000 1010 0111 = adds r7, r4, r2
0x18a8 : 0001 1000 1010 1000 = adds r0, r5, r2
0x18a9 : 0001 1000 1010 1001 = adds r1, r5, r2
0x18aa : 0001 1000 1010 1010 = adds r2, r5, r2
0x18ab : 0001 1000 1010 1011 = adds r3, r5, r2
0x18ac : 0001 1000 1010 1100 = adds r4, r5, r2
0x18ad : 0001 1000 1010 1101 = adds r5, r5, r2
0x18ae : 0001 1000 1010 1110 = adds r6, r5, r2
0x18af : 0001 1000 1010 1111 = adds r7, r5, r2
0x18b0 : 0001 1000 1011 0000 = adds r0, r6, r2
0x18b1 : 0001 1000 1011 0001 = adds r1, r6, r2
0x18b2 : 0001 1000 1011 0010 = adds r2, r6, r2
0x18b3 : 0001 1000 1011 0011 = adds r3, r6, r2
0x18b4 : 0001 1000 1011 0100 = adds r4, r6, r2
0x18b5 : 0001 1000 1011 0101 = adds r5, r6, r2
0x18b6 : 0001 1000 1011 0110 = adds r6, r6, r2
0x18b7 : 0001 1000 1011 0111 = adds r7, r6, r2
0x18b8 : 0001 1000 1011 1000 = adds r0, r7, r2
0x18b9 : 0001 1000 1011 1001 = adds r1, r7, r2
0x18ba : 0001 1000 1011 1010 = adds r2, r7, r2
0x18bb : 0001 1000 1011 1011 = adds r3, r7, r2
0x18bc : 0001 1000 1011 1100 = adds r4, r7, r2
0x18bd : 0001 1000 1011 1101 = adds r5, r7, r2
0x18be : 0001 1000 1011 1110 = adds r6, r7, r2
0x18bf : 0001 1000 1011 1111 = adds r7, r7, r2
0x18c0 : 0001 1000 1100 0000 = adds r0, r0, r3
0x18c1 : 0001 1000 1100 0001 = adds r1, r0, r3
0x18c2 : 0001 1000 1100 0010 = adds r2, r0, r3
0x18c3 : 0001 1000 1100 0011 = adds r3, r0, r3
0x18c4 : 0001 1000 1100 0100 = adds r4, r0, r3
0x18c5 : 0001 1000 1100 0101 = adds r5, r0, r3
0x18c6 : 0001 1000 1100 0110 = adds r6, r0, r3
0x18c7 : 0001 1000 1100 0111 = adds r7, r0, r3
0x18c8 : 0001 1000 1100 1000 = adds r0, r1, r3
0x18c9 : 0001 1000 1100 1001 = adds r1, r1, r3
0x18ca : 0001 1000 1100 1010 = adds r2, r1, r3
0x18cb : 0001 1000 1100 1011 = adds r3, r1, r3
0x18cc : 0001 1000 1100 1100 = adds r4, r1, r3
0x18cd : 0001 1000 1100 1101 = adds r5, r1, r3
0x18ce : 0001 1000 1100 1110 = adds r6, r1, r3
0x18cf : 0001 1000 1100 1111 = adds r7, r1, r3
0x18d0 : 0001 1000 1101 0000 = adds r0, r2, r3
0x18d1 : 0001 1000 1101 0001 = adds r1, r2, r3
0x18d2 : 0001 1000 1101 0010 = adds r2, r2, r3
0x18d3 : 0001 1000 1101 0011 = adds r3, r2, r3
0x18d4 : 0001 1000 1101 0100 = adds r4, r2, r3
0x18d5 : 0001 1000 1101 0101 = adds r5, r2, r3
0x18d6 : 0001 1000 1101 0110 = adds r6, r2, r3
0x18d7 : 0001 1000 1101 0111 = adds r7, r2, r3
0x18d8 : 0001 1000 1101 1000 = adds r0, r3, r3
0x18d9 : 0001 1000 1101 1001 = adds r1, r3, r3
0x18da : 0001 1000 1101 1010 = adds r2, r3, r3
0x18db : 0001 1000 1101 1011 = adds r3, r3, r3
0x18dc : 0001 1000 1101 1100 = adds r4, r3, r3
0x18dd : 0001 1000 1101 1101 = adds r5, r3, r3
0x18de : 0001 1000 1101 1110 = adds r6, r3, r3
0x18df : 0001 1000 1101 1111 = adds r7, r3, r3
0x18e0 : 0001 1000 1110 0000 = adds r0, r4, r3
0x18e1 : 0001 1000 1110 0001 = adds r1, r4, r3
0x18e2 : 0001 1000 1110 0010 = adds r2, r4, r3
0x18e3 : 0001 1000 1110 0011 = adds r3, r4, r3
0x18e4 : 0001 1000 1110 0100 = adds r4, r4, r3
0x18e5 : 0001 1000 1110 0101 = adds r5, r4, r3
0x18e6 : 0001 1000 1110 0110 = adds r6, r4, r3
0x18e7 : 0001 1000 1110 0111 = adds r7, r4, r3
0x18e8 : 0001 1000 1110 1000 = adds r0, r5, r3
0x18e9 : 0001 1000 1110 1001 = adds r1, r5, r3
0x18ea : 0001 1000 1110 1010 = adds r2, r5, r3
0x18eb : 0001 1000 1110 1011 = adds r3, r5, r3
0x18ec : 0001 1000 1110 1100 = adds r4, r5, r3
0x18ed : 0001 1000 1110 1101 = adds r5, r5, r3
0x18ee : 0001 1000 1110 1110 = adds r6, r5, r3
0x18ef : 0001 1000 1110 1111 = adds r7, r5, r3
0x18f0 : 0001 1000 1111 0000 = adds r0, r6, r3
0x18f1 : 0001 1000 1111 0001 = adds r1, r6, r3
0x18f2 : 0001 1000 1111 0010 = adds r2, r6, r3
0x18f3 : 0001 1000 1111 0011 = adds r3, r6, r3
0x18f4 : 0001 1000 1111 0100 = adds r4, r6, r3
0x18f5 : 0001 1000 1111 0101 = adds r5, r6, r3
0x18f6 : 0001 1000 1111 0110 = adds r6, r6, r3
0x18f7 : 0001 1000 1111 0111 = adds r7, r6, r3
0x18f8 : 0001 1000 1111 1000 = adds r0, r7, r3
0x18f9 : 0001 1000 1111 1001 = adds r1, r7, r3
0x18fa : 0001 1000 1111 1010 = adds r2, r7, r3
0x18fb : 0001 1000 1111 1011 = adds r3, r7, r3
0x18fc : 0001 1000 1111 1100 = adds r4, r7, r3
0x18fd : 0001 1000 1111 1101 = adds r5, r7, r3
0x18fe : 0001 1000 1111 1110 = adds r6, r7, r3
0x18ff : 0001 1000 1111 1111 = adds r7, r7, r3
0x1900 : 0001 1001 0000 0000 = adds r0, r0, r4
0x1901 : 0001 1001 0000 0001 = adds r1, r0, r4
0x1902 : 0001 1001 0000 0010 = adds r2, r0, r4
0x1903 : 0001 1001 0000 0011 = adds r3, r0, r4
0x1904 : 0001 1001 0000 0100 = adds r4, r0, r4
0x1905 : 0001 1001 0000 0101 = adds r5, r0, r4
0x1906 : 0001 1001 0000 0110 = adds r6, r0, r4
0x1907 : 0001 1001 0000 0111 = adds r7, r0, r4
0x1908 : 0001 1001 0000 1000 = adds r0, r1, r4
0x1909 : 0001 1001 0000 1001 = adds r1, r1, r4
0x190a : 0001 1001 0000 1010 = adds r2, r1, r4
0x190b : 0001 1001 0000 1011 = adds r3, r1, r4
0x190c : 0001 1001 0000 1100 = adds r4, r1, r4
0x190d : 0001 1001 0000 1101 = adds r5, r1, r4
0x190e : 0001 1001 0000 1110 = adds r6, r1, r4
0x190f : 0001 1001 0000 1111 = adds r7, r1, r4
0x1910 : 0001 1001 0001 0000 = adds r0, r2, r4
0x1911 : 0001 1001 0001 0001 = adds r1, r2, r4
0x1912 : 0001 1001 0001 0010 = adds r2, r2, r4
0x1913 : 0001 1001 0001 0011 = adds r3, r2, r4
0x1914 : 0001 1001 0001 0100 = adds r4, r2, r4
0x1915 : 0001 1001 0001 0101 = adds r5, r2, r4
0x1916 : 0001 1001 0001 0110 = adds r6, r2, r4
0x1917 : 0001 1001 0001 0111 = adds r7, r2, r4
0x1918 : 0001 1001 0001 1000 = adds r0, r3, r4
0x1919 : 0001 1001 0001 1001 = adds r1, r3, r4
0x191a : 0001 1001 0001 1010 = adds r2, r3, r4
0x191b : 0001 1001 0001 1011 = adds r3, r3, r4
0x191c : 0001 1001 0001 1100 = adds r4, r3, r4
0x191d : 0001 1001 0001 1101 = adds r5, r3, r4
0x191e : 0001 1001 0001 1110 = adds r6, r3, r4
0x191f : 0001 1001 0001 1111 = adds r7, r3, r4
0x1920 : 0001 1001 0010 0000 = adds r0, r4, r4
0x1921 : 0001 1001 0010 0001 = adds r1, r4, r4
0x1922 : 0001 1001 0010 0010 = adds r2, r4, r4
0x1923 : 0001 1001 0010 0011 = adds r3, r4, r4
0x1924 : 0001 1001 0010 0100 = adds r4, r4, r4
0x1925 : 0001 1001 0010 0101 = adds r5, r4, r4
0x1926 : 0001 1001 0010 0110 = adds r6, r4, r4
0x1927 : 0001 1001 0010 0111 = adds r7, r4, r4
0x1928 : 0001 1001 0010 1000 = adds r0, r5, r4
0x1929 : 0001 1001 0010 1001 = adds r1, r5, r4
0x192a : 0001 1001 0010 1010 = adds r2, r5, r4
0x192b : 0001 1001 0010 1011 = adds r3, r5, r4
0x192c : 0001 1001 0010 1100 = adds r4, r5, r4
0x192d : 0001 1001 0010 1101 = adds r5, r5, r4
0x192e : 0001 1001 0010 1110 = adds r6, r5, r4
0x192f : 0001 1001 0010 1111 = adds r7, r5, r4
0x1930 : 0001 1001 0011 0000 = adds r0, r6, r4
0x1931 : 0001 1001 0011 0001 = adds r1, r6, r4
0x1932 : 0001 1001 0011 0010 = adds r2, r6, r4
0x1933 : 0001 1001 0011 0011 = adds r3, r6, r4
0x1934 : 0001 1001 0011 0100 = adds r4, r6, r4
0x1935 : 0001 1001 0011 0101 = adds r5, r6, r4
0x1936 : 0001 1001 0011 0110 = adds r6, r6, r4
0x1937 : 0001 1001 0011 0111 = adds r7, r6, r4
0x1938 : 0001 1001 0011 1000 = adds r0, r7, r4
0x1939 : 0001 1001 0011 1001 = adds r1, r7, r4
0x193a : 0001 1001 0011 1010 = adds r2, r7, r4
0x193b : 0001 1001 0011 1011 = adds r3, r7, r4
0x193c : 0001 1001 0011 1100 = adds r4, r7, r4
0x193d : 0001 1001 0011 1101 = adds r5, r7, r4
0x193e : 0001 1001 0011 1110 = adds r6, r7, r4
0x193f : 0001 1001 0011 1111 = adds r7, r7, r4
0x1940 : 0001 1001 0100 0000 = adds r0, r0, r5
0x1941 : 0001 1001 0100 0001 = adds r1, r0, r5
0x1942 : 0001 1001 0100 0010 = adds r2, r0, r5
0x1943 : 0001 1001 0100 0011 = adds r3, r0, r5
0x1944 : 0001 1001 0100 0100 = adds r4, r0, r5
0x1945 : 0001 1001 0100 0101 = adds r5, r0, r5
0x1946 : 0001 1001 0100 0110 = adds r6, r0, r5
0x1947 : 0001 1001 0100 0111 = adds r7, r0, r5
0x1948 : 0001 1001 0100 1000 = adds r0, r1, r5
0x1949 : 0001 1001 0100 1001 = adds r1, r1, r5
0x194a : 0001 1001 0100 1010 = adds r2, r1, r5
0x194b : 0001 1001 0100 1011 = adds r3, r1, r5
0x194c : 0001 1001 0100 1100 = adds r4, r1, r5
0x194d : 0001 1001 0100 1101 = adds r5, r1, r5
0x194e : 0001 1001 0100 1110 = adds r6, r1, r5
0x194f : 0001 1001 0100 1111 = adds r7, r1, r5
0x1950 : 0001 1001 0101 0000 = adds r0, r2, r5
0x1951 : 0001 1001 0101 0001 = adds r1, r2, r5
0x1952 : 0001 1001 0101 0010 = adds r2, r2, r5
0x1953 : 0001 1001 0101 0011 = adds r3, r2, r5
0x1954 : 0001 1001 0101 0100 = adds r4, r2, r5
0x1955 : 0001 1001 0101 0101 = adds r5, r2, r5
0x1956 : 0001 1001 0101 0110 = adds r6, r2, r5
0x1957 : 0001 1001 0101 0111 = adds r7, r2, r5
0x1958 : 0001 1001 0101 1000 = adds r0, r3, r5
0x1959 : 0001 1001 0101 1001 = adds r1, r3, r5
0x195a : 0001 1001 0101 1010 = adds r2, r3, r5
0x195b : 0001 1001 0101 1011 = adds r3, r3, r5
0x195c : 0001 1001 0101 1100 = adds r4, r3, r5
0x195d : 0001 1001 0101 1101 = adds r5, r3, r5
0x195e : 0001 1001 0101 1110 = adds r6, r3, r5
0x195f : 0001 1001 0101 1111 = adds r7, r3, r5
0x1960 : 0001 1001 0110 0000 = adds r0, r4, r5
0x1961 : 0001 1001 0110 0001 = adds r1, r4, r5
0x1962 : 0001 1001 0110 0010 = adds r2, r4, r5
0x1963 : 0001 1001 0110 0011 = adds r3, r4, r5
0x1964 : 0001 1001 0110 0100 = adds r4, r4, r5
0x1965 : 0001 1001 0110 0101 = adds r5, r4, r5
0x1966 : 0001 1001 0110 0110 = adds r6, r4, r5
0x1967 : 0001 1001 0110 0111 = adds r7, r4, r5
0x1968 : 0001 1001 0110 1000 = adds r0, r5, r5
0x1969 : 0001 1001 0110 1001 = adds r1, r5, r5
0x196a : 0001 1001 0110 1010 = adds r2, r5, r5
0x196b : 0001 1001 0110 1011 = adds r3, r5, r5
0x196c : 0001 1001 0110 1100 = adds r4, r5, r5
0x196d : 0001 1001 0110 1101 = adds r5, r5, r5
0x196e : 0001 1001 0110 1110 = adds r6, r5, r5
0x196f : 0001 1001 0110 1111 = adds r7, r5, r5
0x1970 : 0001 1001 0111 0000 = adds r0, r6, r5
0x1971 : 0001 1001 0111 0001 = adds r1, r6, r5
0x1972 : 0001 1001 0111 0010 = adds r2, r6, r5
0x1973 : 0001 1001 0111 0011 = adds r3, r6, r5
0x1974 : 0001 1001 0111 0100 = adds r4, r6, r5
0x1975 : 0001 1001 0111 0101 = adds r5, r6, r5
0x1976 : 0001 1001 0111 0110 = adds r6, r6, r5
0x1977 : 0001 1001 0111 0111 = adds r7, r6, r5
0x1978 : 0001 1001 0111 1000 = adds r0, r7, r5
0x1979 : 0001 1001 0111 1001 = adds r1, r7, r5
0x197a : 0001 1001 0111 1010 = adds r2, r7, r5
0x197b : 0001 1001 0111 1011 = adds r3, r7, r5
0x197c : 0001 1001 0111 1100 = adds r4, r7, r5
0x197d : 0001 1001 0111 1101 = adds r5, r7, r5
0x197e : 0001 1001 0111 1110 = adds r6, r7, r5
0x197f : 0001 1001 0111 1111 = adds r7, r7, r5
0x1980 : 0001 1001 1000 0000 = adds r0, r0, r6
